#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        9073    -5.21049    -5.98151  0.00562758
        9074    -5.21285    -5.98142   0.0056276
        9075    -5.20888    -5.98134  0.00562763
        9076    -5.20886    -5.98125  0.00562765
        9077    -5.20967    -5.98117  0.00562767
        9078    -5.20892    -5.98108  0.00562769
        9079    -5.20906      -5.981  0.00562772
        9080     -5.2081    -5.98091  0.00562774
        9081    -5.20749    -5.98083  0.00562777
        9082    -5.20995    -5.98074  0.00562779
        9083    -5.21031    -5.98066   0.0056278
        9084    -5.21429    -5.98057  0.00562782
        9085    -5.21134    -5.98049  0.00562784
        9086    -5.21045     -5.9804  0.00562785
        9087    -5.21257    -5.98032  0.00562787
        9088    -5.21086    -5.98023  0.00562789
        9089    -5.20824    -5.98015  0.00562791
        9090    -5.20948    -5.98006  0.00562793
        9091    -5.21582    -5.97998  0.00562794
        9092    -5.21622     -5.9799  0.00562794
        9093    -5.21752    -5.97981  0.00562795
        9094    -5.21829    -5.97973  0.00562795
        9095    -5.21914    -5.97964  0.00562796
        9096    -5.22181    -5.97956  0.00562795
        9097    -5.22548    -5.97948  0.00562795
        9098    -5.22719     -5.9794  0.00562793
        9099    -5.22763    -5.97931  0.00562792
        9100    -5.22475    -5.97923  0.00562792
        9101    -5.22742    -5.97915   0.0056279
        9102    -5.22223    -5.97906   0.0056279
        9103    -5.22045    -5.97898   0.0056279
        9104    -5.22158     -5.9789  0.00562789
        9105    -5.22156    -5.97882  0.00562789
        9106    -5.22288    -5.97873  0.00562789
        9107     -5.2205    -5.97865  0.00562788
        9108    -5.22424    -5.97857  0.00562787
        9109    -5.22102    -5.97848  0.00562787
        9110    -5.22286     -5.9784  0.00562786
        9111    -5.22125    -5.97832  0.00562786
        9112    -5.22104    -5.97823  0.00562786
        9113    -5.21977    -5.97815  0.00562785
        9114    -5.22575    -5.97807  0.00562784
        9115    -5.22768    -5.97799  0.00562783
        9116    -5.22717     -5.9779  0.00562781
        9117    -5.22962    -5.97782  0.00562779
        9118    -5.22831    -5.97774  0.00562778
        9119     -5.2291    -5.97766  0.00562776
        9120    -5.22717    -5.97757  0.00562774
        9121    -5.22746    -5.97749  0.00562773
        9122    -5.23089    -5.97741   0.0056277
        9123    -5.23448    -5.97733  0.00562768
        9124    -5.23358    -5.97725  0.00562765
        9125    -5.23766    -5.97717  0.00562762
        9126    -5.23605    -5.97709  0.00562759
        9127      -5.232      -5.977  0.00562756
        9128    -5.24081    -5.97692  0.00562752
        9129    -5.24308    -5.97684  0.00562748
        9130    -5.24381    -5.97676  0.00562744
        9131     -5.2429    -5.97668   0.0056274
        9132    -5.24452     -5.9766  0.00562735
        9133    -5.24658    -5.97652   0.0056273
        9134    -5.24613    -5.97644  0.00562725
        9135    -5.24098    -5.97636  0.00562721
        9136    -5.24441    -5.97628  0.00562717
        9137    -5.24997     -5.9762  0.00562711
        9138    -5.25194    -5.97612  0.00562706
        9139    -5.24616    -5.97604  0.00562701
        9140    -5.25126    -5.97596  0.00562695
        9141    -5.24805    -5.97588   0.0056269
        9142    -5.24726     -5.9758  0.00562685
        9143    -5.24922    -5.97572  0.00562679
        9144    -5.24562    -5.97564  0.00562674
        9145    -5.24532    -5.97556   0.0056267
        9146    -5.24638    -5.97548  0.00562664
        9147    -5.24848    -5.97541  0.00562659
        9148    -5.24904    -5.97533  0.00562654
        9149    -5.24705    -5.97525  0.00562648
        9150    -5.24487    -5.97517  0.00562644
        9151    -5.24761    -5.97509  0.00562638
        9152    -5.25213    -5.97501  0.00562632
        9153    -5.25482    -5.97493  0.00562626
        9154    -5.25727    -5.97485  0.00562619
        9155    -5.25608    -5.97477  0.00562612
        9156    -5.25488    -5.97469  0.00562606
        9157    -5.25274    -5.97462    0.005626
        9158    -5.24723    -5.97454  0.00562594
        9159    -5.24708    -5.97446  0.00562589
        9160     -5.2551    -5.97438  0.00562582
        9161    -5.25666     -5.9743  0.00562575
        9162    -5.25527    -5.97422  0.00562569
        9163    -5.25916    -5.97414  0.00562561
        9164    -5.26132    -5.97407  0.00562554
        9165    -5.26173    -5.97399  0.00562546
        9166    -5.26238    -5.97391  0.00562538
        9167    -5.25845    -5.97383  0.00562531
        9168    -5.25855    -5.97375  0.00562524
        9169    -5.25701    -5.97368  0.00562517
        9170    -5.26163     -5.9736  0.00562509
        9171    -5.26448    -5.97352  0.00562501
        9172    -5.26391    -5.97344  0.00562493
        9173    -5.26899    -5.97337  0.00562484
        9174    -5.26572    -5.97329  0.00562475
        9175    -5.26595    -5.97321  0.00562467
        9176    -5.26324    -5.97313  0.00562459
        9177    -5.25995    -5.97306  0.00562451
        9178    -5.26046    -5.97298  0.00562443
        9179    -5.26136     -5.9729  0.00562436
        9180    -5.26382    -5.97282  0.00562427
        9181    -5.26142    -5.97275   0.0056242
        9182     -5.2583    -5.97267  0.00562412
        9183    -5.25842    -5.97259  0.00562405
        9184       -5.26    -5.97251  0.00562397
        9185    -5.26047    -5.97244  0.00562389
        9186    -5.25956    -5.97236  0.00562381
        9187    -5.26092    -5.97228  0.00562374
        9188    -5.26474     -5.9722  0.00562365
        9189    -5.26444    -5.97213  0.00562357
        9190    -5.26474    -5.97205  0.00562348
        9191    -5.26785    -5.97197  0.00562339
        9192     -5.2679     -5.9719   0.0056233
        9193    -5.27537    -5.97182   0.0056232
        9194    -5.26991    -5.97175  0.00562311
        9195     -5.2677    -5.97167  0.00562302
        9196    -5.26642    -5.97159  0.00562293
        9197     -5.2657    -5.97152  0.00562284
        9198    -5.26405    -5.97144  0.00562275
        9199    -5.26407    -5.97136  0.00562267
        9200    -5.26464    -5.97128  0.00562258
        9201    -5.26615    -5.97121  0.00562249
        9202    -5.26379    -5.97113  0.00562241
        9203    -5.26366    -5.97105  0.00562232
        9204    -5.26777    -5.97098  0.00562223
        9205    -5.27012     -5.9709  0.00562214
        9206    -5.26835    -5.97083  0.00562204
        9207    -5.26675    -5.97075  0.00562195
        9208     -5.2607    -5.97067  0.00562187
        9209     -5.2564    -5.97059   0.0056218
        9210    -5.25565    -5.97052  0.00562172
        9211    -5.25963    -5.97044  0.00562164
        9212    -5.26061    -5.97036  0.00562156
        9213    -5.26096    -5.97029  0.00562148
        9214    -5.26529    -5.97021  0.00562139
        9215    -5.26182    -5.97013   0.0056213
        9216    -5.26134    -5.97005  0.00562122
        9217    -5.26501    -5.96998  0.00562113
        9218    -5.26396     -5.9699  0.00562104
        9219     -5.2613    -5.96982  0.00562096
        9220    -5.25687    -5.96975  0.00562088
        9221    -5.25683    -5.96967   0.0056208
        9222    -5.25502    -5.96959  0.00562072
        9223    -5.25585    -5.96952  0.00562065
        9224    -5.25391    -5.96944  0.00562057
        9225    -5.25783    -5.96936  0.00562049
        9226    -5.25981    -5.96928  0.00562041
        9227    -5.26136    -5.96921  0.00562033
        9228    -5.25935    -5.96913  0.00562024
        9229    -5.25888    -5.96905  0.00562016
        9230    -5.26117    -5.96898  0.00562008
        9231    -5.26297     -5.9689  0.00561999
        9232     -5.2709    -5.96882  0.00561989
        9233    -5.26837    -5.96875  0.00561979
        9234    -5.26551    -5.96867   0.0056197
        9235    -5.26095     -5.9686  0.00561961
        9236    -5.26358    -5.96852  0.00561952
        9237    -5.25734    -5.96844  0.00561944
        9238    -5.25471    -5.96837  0.00561936
        9239    -5.25825    -5.96829  0.00561928
        9240    -5.25694    -5.96821   0.0056192
        9241    -5.25726    -5.96813  0.00561912
        9242    -5.26212    -5.96806  0.00561903
        9243    -5.25602    -5.96798  0.00561895
        9244    -5.25673     -5.9679  0.00561887
        9245    -5.26048    -5.96783  0.00561878
        9246    -5.25826    -5.96775   0.0056187
        9247    -5.26276    -5.96767  0.00561861
        9248    -5.26099     -5.9676  0.00561852
        9249    -5.26212    -5.96752  0.00561843
        9250    -5.26464    -5.96745  0.00561834
        9251    -5.26758    -5.96737  0.00561824
        9252    -5.27403     -5.9673  0.00561813
        9253    -5.28005    -5.96722  0.00561801
        9254    -5.27997    -5.96715   0.0056179
        9255    -5.27775    -5.96707  0.00561779
        9256    -5.27701      -5.967  0.00561767
        9257     -5.2803    -5.96692  0.00561756
        9258    -5.28031    -5.96685  0.00561744
        9259    -5.28271    -5.96678  0.00561732
        9260    -5.28586     -5.9667  0.00561719
        9261    -5.28571    -5.96663  0.00561707
        9262    -5.28794    -5.96656  0.00561694
        9263    -5.28179    -5.96648  0.00561682
        9264    -5.28108    -5.96641   0.0056167
        9265    -5.28106    -5.96633  0.00561658
        9266    -5.27787    -5.96626  0.00561647
        9267     -5.2813    -5.96618  0.00561635
        9268    -5.27591    -5.96611  0.00561623
        9269    -5.27436    -5.96604  0.00561612
        9270    -5.27606    -5.96596  0.00561601
        9271    -5.28319    -5.96589  0.00561589
        9272    -5.28302    -5.96581  0.00561577
        9273    -5.27887    -5.96574  0.00561565
        9274     -5.2838    -5.96567  0.00561552
        9275    -5.28014    -5.96559  0.00561541
        9276    -5.28167    -5.96552  0.00561528
        9277    -5.27823    -5.96544  0.00561517
        9278    -5.27309    -5.96537  0.00561506
        9279    -5.27395     -5.9653  0.00561495
        9280    -5.27032    -5.96522  0.00561484
        9281    -5.27038    -5.96515  0.00561474
        9282    -5.27004    -5.96507  0.00561463
        9283    -5.26567      -5.965  0.00561453
        9284    -5.26554    -5.96492  0.00561443
        9285    -5.26461    -5.96484  0.00561433
        9286    -5.27057    -5.96477  0.00561423
        9287    -5.26968     -5.9647  0.00561412
        9288    -5.26937    -5.96462  0.00561402
        9289    -5.26794    -5.96455  0.00561391
        9290    -5.26144    -5.96447  0.00561382
        9291    -5.26145    -5.96439  0.00561372
        9292    -5.26368    -5.96432  0.00561363
        9293    -5.25553    -5.96424  0.00561354
        9294    -5.25497    -5.96417  0.00561346
        9295    -5.25695    -5.96409  0.00561337
        9296    -5.25956    -5.96401  0.00561327
        9297    -5.26137    -5.96394  0.00561318
        9298    -5.25786    -5.96386  0.00561309
        9299    -5.25874    -5.96379    0.005613
        9300    -5.25612    -5.96371  0.00561291
        9301    -5.25489    -5.96363  0.00561282
        9302    -5.25356    -5.96356  0.00561274
        9303    -5.25405    -5.96348  0.00561265
        9304    -5.25491    -5.96341  0.00561257
        9305    -5.24824    -5.96333  0.00561249
        9306    -5.25071    -5.96325  0.00561241
        9307    -5.25804    -5.96318  0.00561232
        9308    -5.25778     -5.9631  0.00561223
        9309    -5.25903    -5.96303  0.00561213
        9310    -5.25692    -5.96295  0.00561204
        9311    -5.25973    -5.96287  0.00561195
        9312    -5.25833     -5.9628  0.00561186
        9313    -5.25344    -5.96272  0.00561177
        9314    -5.25001    -5.96265  0.00561169
        9315    -5.25556    -5.96257   0.0056116
        9316    -5.25067    -5.96249  0.00561152
        9317    -5.25314    -5.96242  0.00561143
        9318    -5.24935    -5.96234  0.00561135
        9319     -5.2451    -5.96226  0.00561128
        9320    -5.24773    -5.96219   0.0056112
        9321    -5.24942    -5.96211  0.00561112
        9322    -5.24685    -5.96203  0.00561104
        9323     -5.2452    -5.96196  0.00561097
        9324    -5.24475    -5.96188  0.00561089
        9325    -5.25007     -5.9618  0.00561081
        9326    -5.24863    -5.96173  0.00561073
        9327     -5.2441    -5.96165  0.00561066
        9328    -5.24378    -5.96157  0.00561058
        9329     -5.2424     -5.9615  0.00561051
        9330    -5.24059    -5.96142  0.00561044
        9331    -5.24113    -5.96134  0.00561037
        9332    -5.23726    -5.96126  0.00561031
        9333    -5.23193    -5.96119  0.00561025
        9334    -5.23418    -5.96111  0.00561019
        9335    -5.23085    -5.96103  0.00561013
        9336    -5.23618    -5.96095  0.00561007
        9337    -5.23699    -5.96087     0.00561
        9338    -5.23808     -5.9608  0.00560994
        9339     -5.2421    -5.96072  0.00560986
        9340    -5.24044    -5.96064  0.00560979
        9341    -5.23638    -5.96057  0.00560973
        9342    -5.23339    -5.96049  0.00560967
        9343    -5.22701    -5.96041  0.00560962
        9344    -5.22674    -5.96033  0.00560957
        9345    -5.23343    -5.96025  0.00560951
        9346    -5.23712    -5.96018  0.00560944
        9347    -5.22986     -5.9601  0.00560938
        9348    -5.23025    -5.96002  0.00560933
        9349    -5.22924    -5.95994  0.00560927
        9350    -5.23055    -5.95986  0.00560921
        9351     -5.2347    -5.95979  0.00560915
        9352    -5.23172    -5.95971  0.00560909
        9353    -5.23199    -5.95963  0.00560903
        9354    -5.22716    -5.95955  0.00560898
        9355    -5.22838    -5.95947  0.00560892
        9356    -5.22866     -5.9594  0.00560887
        9357    -5.22122    -5.95932  0.00560882
        9358    -5.21943    -5.95924  0.00560878
        9359    -5.22066    -5.95916  0.00560873
        9360    -5.22498    -5.95908  0.00560868
        9361    -5.22142      -5.959  0.00560864
        9362    -5.22823    -5.95892  0.00560858
        9363    -5.22853    -5.95885  0.00560853
        9364    -5.22769    -5.95877  0.00560847
        9365    -5.22712    -5.95869  0.00560842
        9366     -5.2252    -5.95861  0.00560836
        9367    -5.22613    -5.95853  0.00560831
        9368    -5.22955    -5.95845  0.00560825
        9369    -5.22628    -5.95838   0.0056082
        9370     -5.2257     -5.9583  0.00560814
        9371    -5.22557    -5.95822  0.00560809
        9372    -5.22661    -5.95814  0.00560804
        9373    -5.22563    -5.95806  0.00560798
        9374    -5.22539    -5.95799  0.00560793
        9375    -5.22665    -5.95791  0.00560787
        9376    -5.22634    -5.95783  0.00560782
        9377    -5.22256    -5.95775  0.00560777
        9378    -5.22429    -5.95767  0.00560771
        9379    -5.22382    -5.95759  0.00560766
        9380    -5.22288    -5.95752  0.00560761
        9381    -5.22198    -5.95744  0.00560756
        9382    -5.22239    -5.95736  0.00560751
        9383    -5.22052    -5.95728  0.00560746
        9384    -5.22182     -5.9572  0.00560741
        9385    -5.21782    -5.95712  0.00560737
        9386    -5.21914    -5.95705  0.00560732
        9387     -5.2141    -5.95697  0.00560728
        9388    -5.21518    -5.95689  0.00560724
        9389    -5.21216    -5.95681  0.00560721
        9390    -5.20807    -5.95673  0.00560718
        9391    -5.21126    -5.95665  0.00560714
        9392    -5.20635    -5.95657  0.00560711
        9393    -5.20682    -5.95649  0.00560709
        9394    -5.20275    -5.95641  0.00560706
        9395    -5.20011    -5.95633  0.00560704
        9396    -5.20433    -5.95625  0.00560702
        9397    -5.20817    -5.95617  0.00560699
        9398    -5.20734    -5.95609  0.00560696
        9399    -5.20657    -5.95601  0.00560693
        9400    -5.20209    -5.95593   0.0056069
        9401    -5.19778    -5.95585  0.00560689
        9402    -5.19832    -5.95577  0.00560687
        9403    -5.19616    -5.95569  0.00560686
        9404     -5.1913    -5.95561  0.00560685
        9405     -5.1901    -5.95552  0.00560684
        9406     -5.1935    -5.95544  0.00560683
        9407     -5.1914    -5.95536  0.00560682
        9408    -5.19262    -5.95528  0.00560681
        9409    -5.19389     -5.9552   0.0056068
        9410     -5.1947    -5.95512  0.00560679
        9411    -5.18969    -5.95504  0.00560678
        9412     -5.1851    -5.95496  0.00560678
        9413    -5.18451    -5.95487  0.00560679
        9414    -5.18689    -5.95479  0.00560678
        9415    -5.19153    -5.95471  0.00560677
        9416    -5.19329    -5.95463  0.00560676
        9417    -5.19463    -5.95455  0.00560675
        9418    -5.18808    -5.95447  0.00560674
        9419     -5.1863    -5.95439  0.00560674
        9420    -5.18501    -5.95431  0.00560674
        9421    -5.18061    -5.95422  0.00560675
        9422    -5.17634    -5.95414  0.00560676
        9423    -5.17715    -5.95406  0.00560677
        9424    -5.17018    -5.95398  0.00560679
        9425    -5.16973    -5.95389  0.00560682
        9426     -5.1699    -5.95381  0.00560684
        9427    -5.17309    -5.95373  0.00560685
        9428    -5.17324    -5.95364  0.00560687
        9429    -5.17109    -5.95356  0.00560689
        9430    -5.17395    -5.95348  0.00560691
        9431    -5.17001    -5.95339  0.00560693
        9432    -5.17747    -5.95331  0.00560694
        9433    -5.17627    -5.95323  0.00560695
        9434    -5.18107    -5.95315  0.00560695
        9435    -5.17999    -5.95307  0.00560695
        9436      -5.172    -5.95298  0.00560697
        9437    -5.17068     -5.9529  0.00560699
        9438    -5.16935    -5.95282  0.00560701
        9439    -5.16573    -5.95273  0.00560704
        9440    -5.16595    -5.95265  0.00560706
        9441    -5.16315    -5.95257  0.00560709
        9442    -5.16132    -5.95248  0.00560712
        9443    -5.16068     -5.9524  0.00560716
        9444    -5.15797    -5.95232  0.00560719
        9445    -5.15976    -5.95223  0.00560723
        9446    -5.15929    -5.95215  0.00560726
        9447    -5.15806    -5.95206   0.0056073
        9448    -5.15956    -5.95198  0.00560733
        9449    -5.15677     -5.9519  0.00560737
        9450    -5.15334    -5.95181  0.00560741
        9451    -5.15332    -5.95173  0.00560746
        9452    -5.15052    -5.95164   0.0056075
        9453    -5.14742    -5.95156  0.00560756
        9454     -5.1523    -5.95147   0.0056076
        9455    -5.14926    -5.95139  0.00560765
        9456    -5.14683     -5.9513   0.0056077
        9457    -5.14872    -5.95122  0.00560775
        9458    -5.15621    -5.95113  0.00560779
        9459    -5.15862    -5.95105  0.00560782
        9460    -5.15661    -5.95097  0.00560786
        9461    -5.15367    -5.95088   0.0056079
        9462    -5.15302     -5.9508  0.00560794
        9463    -5.15529    -5.95071  0.00560798
        9464    -5.15404    -5.95063  0.00560802
        9465    -5.14978    -5.95054  0.00560806
        9466    -5.16046    -5.95046  0.00560809
        9467    -5.16024    -5.95038  0.00560812
        9468    -5.16122    -5.95029  0.00560815
        9469    -5.16074    -5.95021  0.00560817
        9470    -5.16146    -5.95013   0.0056082
        9471    -5.16229    -5.95004  0.00560822
        9472    -5.15927    -5.94996  0.00560825
        9473    -5.16029    -5.94988  0.00560828
        9474    -5.15968    -5.94979  0.00560831
        9475    -5.16284    -5.94971  0.00560833
        9476    -5.16531    -5.94963  0.00560835
        9477    -5.16394    -5.94954  0.00560837
        9478    -5.16172    -5.94946   0.0056084
        9479    -5.16473    -5.94938  0.00560842
        9480    -5.15881     -5.9493  0.00560844
        9481    -5.15516    -5.94921  0.00560848
        9482     -5.1606    -5.94913   0.0056085
        9483    -5.16268    -5.94905  0.00560852
        9484    -5.16384    -5.94896  0.00560854
        9485      -5.164    -5.94888  0.00560856
        9486      -5.163     -5.9488  0.00560858
        9487    -5.16596    -5.94871   0.0056086
        9488    -5.16352    -5.94863  0.00560862
        9489    -5.16248    -5.94855  0.00560864
        9490    -5.16202    -5.94847  0.00560866
        9491    -5.15694    -5.94838  0.00560869
        9492    -5.15802     -5.9483  0.00560872
        9493    -5.15689    -5.94822  0.00560875
        9494    -5.16104    -5.94813  0.00560877
        9495    -5.16002    -5.94805  0.00560879
        9496    -5.15539    -5.94797  0.00560882
        9497    -5.14962    -5.94788  0.00560886
        9498    -5.14875     -5.9478   0.0056089
        9499    -5.14631    -5.94771  0.00560895
        9500    -5.14563    -5.94763  0.00560899
        9501    -5.14977    -5.94755  0.00560903
        9502    -5.14794    -5.94746  0.00560907
        9503    -5.15364    -5.94738   0.0056091
        9504    -5.15002    -5.94729  0.00560914
        9505    -5.15209    -5.94721  0.00560917
        9506    -5.14944    -5.94713  0.00560921
        9507    -5.14293    -5.94704  0.00560926
        9508    -5.14288    -5.94696  0.00560931
        9509    -5.14482    -5.94687  0.00560935
        9510    -5.14502    -5.94679  0.00560939
        9511    -5.14329     -5.9467  0.00560944
        9512     -5.1504    -5.94662  0.00560948
        9513    -5.15325    -5.94654  0.00560951
        9514    -5.14846    -5.94645  0.00560954
        9515    -5.14836    -5.94637  0.00560958
        9516    -5.14426    -5.94629  0.00560962
        9517    -5.13888     -5.9462  0.00560968
        9518    -5.14189    -5.94612  0.00560972
        9519    -5.13866    -5.94603  0.00560978
        9520    -5.13895    -5.94595  0.00560983
        9521     -5.1355    -5.94586  0.00560988
        9522    -5.12961    -5.94578  0.00560995
        9523    -5.12691    -5.94569  0.00561002
        9524    -5.12566     -5.9456  0.00561009
        9525       -5.12    -5.94552  0.00561017
        9526    -5.12266    -5.94543  0.00561025
        9527    -5.11619    -5.94534  0.00561033
        9528    -5.11342    -5.94526  0.00561042
        9529    -5.11824    -5.94517  0.00561051
        9530    -5.11945    -5.94508  0.00561059
        9531    -5.12212      -5.945  0.00561066
        9532    -5.12258    -5.94491  0.00561074
        9533    -5.11773    -5.94482  0.00561082
        9534    -5.12571    -5.94474  0.00561089
        9535    -5.13341    -5.94465  0.00561095
        9536    -5.13275    -5.94457    0.005611
        9537    -5.14142    -5.94448  0.00561105
        9538    -5.14019     -5.9444  0.00561109
        9539    -5.14235    -5.94431  0.00561113
        9540    -5.14118    -5.94423  0.00561118
        9541    -5.13434    -5.94415  0.00561123
        9542    -5.13973    -5.94406  0.00561128
        9543    -5.14447    -5.94398  0.00561131
        9544    -5.14291    -5.94389  0.00561135
        9545    -5.13707    -5.94381   0.0056114
        9546    -5.14027    -5.94372  0.00561145
        9547    -5.14808    -5.94364  0.00561148
        9548    -5.15034    -5.94356   0.0056115
        9549    -5.15507    -5.94348  0.00561152
        9550     -5.1557    -5.94339  0.00561154
        9551    -5.15822    -5.94331  0.00561156
        9552    -5.15403    -5.94323  0.00561158
        9553    -5.14965    -5.94315  0.00561161
        9554    -5.15197    -5.94306  0.00561163
        9555    -5.14998    -5.94298  0.00561166
        9556     -5.1438     -5.9429  0.00561169
        9557    -5.14583    -5.94281  0.00561172
        9558    -5.14288    -5.94273  0.00561176
        9559     -5.1458    -5.94265  0.00561179
        9560    -5.15063    -5.94256  0.00561182
        9561    -5.14842    -5.94248  0.00561185
        9562    -5.15114     -5.9424  0.00561187
        9563     -5.1501    -5.94231  0.00561189
        9564    -5.15341    -5.94223  0.00561191
        9565     -5.1504    -5.94215  0.00561194
        9566    -5.14935    -5.94207  0.00561196
        9567    -5.14884    -5.94198  0.00561199
        9568     -5.1505     -5.9419  0.00561201
        9569    -5.15108    -5.94182  0.00561203
        9570    -5.14718    -5.94173  0.00561206
        9571    -5.14152    -5.94165   0.0056121
        9572    -5.14126    -5.94157  0.00561213
        9573    -5.14479    -5.94148  0.00561216
        9574    -5.14781     -5.9414  0.00561219
        9575    -5.14157    -5.94132  0.00561223
        9576    -5.13786    -5.94123  0.00561227
        9577    -5.14059    -5.94115   0.0056123
        9578    -5.13863    -5.94107  0.00561234
        9579    -5.13914    -5.94098  0.00561238
        9580    -5.13725     -5.9409  0.00561242
        9581    -5.13834    -5.94081  0.00561246
        9582     -5.1427    -5.94073  0.00561249
        9583    -5.14036    -5.94065  0.00561253
        9584    -5.13819    -5.94056  0.00561257
        9585    -5.13865    -5.94048  0.00561261
        9586    -5.14067     -5.9404  0.00561264
        9587    -5.13575    -5.94031  0.00561268
        9588    -5.13872    -5.94023  0.00561272
        9589    -5.13331    -5.94015  0.00561277
        9590    -5.13308    -5.94006  0.00561281
        9591    -5.13193    -5.93998  0.00561286
        9592    -5.13101    -5.93989  0.00561291
        9593    -5.12746    -5.93981  0.00561296
        9594    -5.12623    -5.93972  0.00561302
        9595    -5.11817    -5.93964  0.00561309
        9596    -5.11919    -5.93955  0.00561315
        9597    -5.11614    -5.93947  0.00561322
        9598    -5.11429    -5.93938   0.0056133
        9599    -5.11207    -5.93929  0.00561337
        9600    -5.10894    -5.93921  0.00561345
        9601    -5.10704    -5.93912  0.00561354
        9602    -5.11087    -5.93903  0.00561362
        9603    -5.11196    -5.93895  0.00561369
        9604    -5.10901    -5.93886  0.00561377
        9605    -5.10758    -5.93878  0.00561386
        9606    -5.10674    -5.93869  0.00561394
        9607    -5.10767     -5.9386  0.00561402
        9608    -5.10572    -5.93852  0.00561411
        9609     -5.1084    -5.93843  0.00561419
        9610    -5.10868    -5.93834  0.00561427
        9611    -5.10674    -5.93826  0.00561435
        9612    -5.10671    -5.93817  0.00561443
        9613    -5.10615    -5.93808  0.00561451
        9614    -5.10614      -5.938   0.0056146
        9615    -5.10675    -5.93791  0.00561468
        9616    -5.10643    -5.93782  0.00561476
        9617     -5.1079    -5.93774  0.00561484
        9618    -5.10346    -5.93765  0.00561493
        9619    -5.10668    -5.93756  0.00561501
        9620    -5.10391    -5.93748  0.00561509
        9621    -5.10008    -5.93739  0.00561518
        9622    -5.09684     -5.9373  0.00561528
        9623    -5.09908    -5.93722  0.00561537
        9624    -5.09944    -5.93713  0.00561546
        9625    -5.10323    -5.93704  0.00561555
        9626    -5.10708    -5.93696  0.00561563
        9627    -5.10778    -5.93687   0.0056157
        9628    -5.10656    -5.93678  0.00561578
        9629    -5.10631     -5.9367  0.00561586
        9630     -5.1079    -5.93661  0.00561594
        9631    -5.11078    -5.93653  0.00561601
        9632    -5.11046    -5.93644  0.00561608
        9633    -5.10679    -5.93635  0.00561616
        9634    -5.10704    -5.93627  0.00561623
        9635    -5.10792    -5.93618  0.00561631
        9636    -5.11196     -5.9361  0.00561638
        9637    -5.11011    -5.93601  0.00561645
        9638    -5.11265    -5.93593  0.00561652
        9639    -5.11685    -5.93584  0.00561658
        9640    -5.10865    -5.93575  0.00561665
        9641    -5.10863    -5.93567  0.00561672
        9642    -5.10683    -5.93558   0.0056168
        9643    -5.10603     -5.9355  0.00561687
        9644     -5.1057    -5.93541  0.00561695
        9645    -5.11033    -5.93533  0.00561702
        9646    -5.10841    -5.93524  0.00561709
        9647    -5.10653    -5.93515  0.00561717
        9648     -5.1011    -5.93507  0.00561725
        9649    -5.09932    -5.93498  0.00561733
        9650    -5.09686    -5.93489  0.00561742
        9651    -5.09107    -5.93481  0.00561752
        9652    -5.08625    -5.93472  0.00561763
        9653    -5.08497    -5.93463  0.00561774
        9654    -5.08454    -5.93454  0.00561784
        9655    -5.08604    -5.93445  0.00561795
        9656    -5.09049    -5.93437  0.00561805
        9657     -5.0922    -5.93428  0.00561814
        9658    -5.09088    -5.93419  0.00561824
        9659    -5.09272    -5.93411  0.00561833
        9660    -5.08906    -5.93402  0.00561843
        9661     -5.0885    -5.93393  0.00561853
        9662    -5.08908    -5.93384  0.00561863
        9663     -5.0957    -5.93376  0.00561872
        9664    -5.09321    -5.93367  0.00561881
        9665    -5.09513    -5.93358   0.0056189
        9666    -5.09305     -5.9335  0.00561899
        9667    -5.09047    -5.93341  0.00561909
        9668    -5.08994    -5.93332  0.00561918
        9669     -5.0922    -5.93323  0.00561927
        9670    -5.09214    -5.93315  0.00561937
        9671    -5.09183    -5.93306  0.00561946
        9672    -5.09053    -5.93297  0.00561955
        9673    -5.08989    -5.93289  0.00561965
        9674    -5.09449     -5.9328  0.00561973
        9675    -5.09612    -5.93271  0.00561982
        9676     -5.0966    -5.93263   0.0056199
        9677    -5.10273    -5.93254  0.00561998
        9678    -5.09752    -5.93245  0.00562006
        9679    -5.09246    -5.93237  0.00562015
        9680    -5.09309    -5.93228  0.00562024
        9681    -5.09017    -5.93219  0.00562033
        9682    -5.08837    -5.93211  0.00562042
        9683    -5.08933    -5.93202  0.00562052
        9684    -5.08431    -5.93193  0.00562062
        9685    -5.08706    -5.93184  0.00562071
        9686    -5.08717    -5.93176  0.00562081
        9687    -5.08585    -5.93167  0.00562091
        9688    -5.08001    -5.93158  0.00562102
        9689    -5.08053    -5.93149  0.00562112
        9690    -5.07726    -5.93141  0.00562123
        9691    -5.07474    -5.93132  0.00562135
        9692    -5.08062    -5.93123  0.00562145
        9693    -5.08226    -5.93114  0.00562156
        9694    -5.08258    -5.93105  0.00562166
        9695    -5.07986    -5.93097  0.00562176
        9696    -5.08506    -5.93088  0.00562186
        9697    -5.08903    -5.93079  0.00562195
        9698    -5.09325    -5.93071  0.00562203
        9699    -5.09137    -5.93062  0.00562212
        9700    -5.08703    -5.93053  0.00562221
        9701    -5.08872    -5.93045   0.0056223
        9702    -5.08928    -5.93036  0.00562239
        9703    -5.09056    -5.93027  0.00562248
        9704    -5.08765    -5.93019  0.00562257
        9705    -5.08741     -5.9301  0.00562266
        9706    -5.08159    -5.93001  0.00562276
        9707    -5.07969    -5.92992  0.00562287
