#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        6742     1.24718     1.37151   0.0076197
        6743     1.26063     1.37149  0.00761859
        6744     1.27469     1.37148  0.00761747
        6745     1.29004     1.37147  0.00761636
        6746     1.30615     1.37146  0.00761523
        6747     1.32224     1.37145  0.00761411
        6748     1.33972     1.37144  0.00761298
        6749     1.35731     1.37144  0.00761185
        6750     1.37643     1.37144  0.00761072
        6751     1.39555     1.37145   0.0076096
        6752     1.41535     1.37145  0.00760847
        6753     1.43505     1.37146  0.00760735
        6754     1.45531     1.37147  0.00760624
        6755     1.47535     1.37149  0.00760513
        6756     1.49561     1.37151  0.00760402
        6757     1.51625     1.37153  0.00760293
        6758     1.53674     1.37155  0.00760184
        6759     1.55703     1.37158  0.00760077
        6760     1.57825     1.37161   0.0075997
        6761     1.59939     1.37165  0.00759865
        6762     1.61941     1.37168  0.00759762
        6763     1.64019     1.37172   0.0075966
        6764     1.66021     1.37176   0.0075956
        6765     1.67966     1.37181  0.00759461
        6766     1.69942     1.37186  0.00759364
        6767     1.71751     1.37191  0.00759269
        6768     1.73627     1.37196  0.00759176
        6769     1.75443     1.37202  0.00759085
        6770      1.7707     1.37208  0.00758996
        6771     1.78719     1.37214  0.00758908
        6772     1.80287      1.3722  0.00758823
        6773     1.81768     1.37227  0.00758739
        6774     1.83251     1.37234  0.00758658
        6775     1.84537     1.37241  0.00758578
        6776     1.85743     1.37248    0.007585
        6777     1.86791     1.37255  0.00758423
        6778     1.87628     1.37263  0.00758348
        6779     1.88467      1.3727  0.00758273
        6780      1.8909     1.37278    0.007582
        6781      1.8971     1.37286  0.00758128
        6782     1.90207     1.37293  0.00758056
        6783     1.90556     1.37301  0.00757985
        6784     1.90783     1.37309  0.00757914
        6785     1.90913     1.37317  0.00757844
        6786     1.90901     1.37325  0.00757773
        6787     1.90703     1.37333  0.00757702
        6788     1.90444     1.37341  0.00757631
        6789      1.9008     1.37348  0.00757559
        6790     1.89643     1.37356  0.00757487
        6791     1.89091     1.37364  0.00757414
        6792     1.88359     1.37371  0.00757339
        6793     1.87672     1.37379  0.00757264
        6794      1.8687     1.37386  0.00757188
        6795     1.86056     1.37393   0.0075711
        6796     1.85145       1.374  0.00757031
        6797     1.84191     1.37407  0.00756951
        6798     1.83228     1.37414   0.0075687
        6799     1.82215      1.3742  0.00756787
        6800     1.81279     1.37427  0.00756703
        6801     1.80235     1.37433  0.00756618
        6802     1.79258     1.37439  0.00756532
        6803      1.7816     1.37445  0.00756444
        6804     1.77139     1.37451  0.00756356
        6805     1.76031     1.37457  0.00756266
        6806      1.7503     1.37462  0.00756175
        6807     1.73994     1.37468  0.00756083
        6808     1.73069     1.37473   0.0075599
        6809     1.72135     1.37478  0.00755896
        6810     1.71168     1.37483  0.00755801
        6811     1.70262     1.37488  0.00755706
        6812     1.69417     1.37492  0.00755609
        6813     1.68483     1.37497  0.00755512
        6814     1.67604     1.37501  0.00755414
        6815     1.66678     1.37506  0.00755315
        6816     1.65774      1.3751  0.00755216
        6817     1.64912     1.37514  0.00755116
        6818     1.64014     1.37518  0.00755015
        6819     1.63076     1.37521  0.00754914
        6820     1.62142     1.37525  0.00754812
        6821     1.61136     1.37528  0.00754709
        6822     1.60127     1.37532  0.00754605
        6823     1.59087     1.37535  0.00754501
        6824     1.57965     1.37538  0.00754397
        6825     1.56857     1.37541  0.00754292
        6826     1.55714     1.37543  0.00754186
        6827     1.54558     1.37546  0.00754079
        6828     1.53416     1.37548  0.00753973
        6829     1.52168      1.3755  0.00753865
        6830     1.50842     1.37552  0.00753757
        6831     1.49513     1.37554  0.00753649
        6832     1.48186     1.37556   0.0075354
        6833     1.46912     1.37557  0.00753431
        6834     1.45529     1.37558  0.00753322
        6835     1.44117     1.37559  0.00753212
        6836      1.4268      1.3756  0.00753103
        6837     1.41273      1.3756  0.00752993
        6838     1.39903     1.37561  0.00752883
        6839     1.38553     1.37561  0.00752773
        6840     1.37253     1.37561  0.00752662
        6841     1.35963     1.37561  0.00752552
        6842     1.34759      1.3756  0.00752443
        6843     1.33625      1.3756  0.00752333
        6844      1.3254     1.37559  0.00752223
        6845     1.31414     1.37558  0.00752114
        6846     1.30348     1.37557  0.00752005
        6847     1.29321     1.37556  0.00751896
        6848     1.28456     1.37554  0.00751787
        6849     1.27638     1.37553  0.00751679
        6850     1.26915     1.37551  0.00751571
        6851     1.26216      1.3755  0.00751463
        6852     1.25615     1.37548  0.00751355
        6853     1.25088     1.37546  0.00751248
        6854     1.24659     1.37544  0.00751141
        6855     1.24302     1.37542  0.00751033
        6856     1.23897      1.3754  0.00750927
        6857     1.23729     1.37538   0.0075082
        6858     1.23606     1.37536  0.00750713
        6859     1.23498     1.37534  0.00750606
        6860     1.23429     1.37532    0.007505
        6861     1.23442      1.3753  0.00750393
        6862     1.23437     1.37528  0.00750287
        6863     1.23556     1.37526   0.0075018
        6864     1.23793     1.37524  0.00750073
        6865     1.24025     1.37522  0.00749967
        6866     1.24319      1.3752   0.0074986
        6867     1.24623     1.37518  0.00749753
        6868     1.24957     1.37516  0.00749646
        6869     1.25244     1.37515  0.00749539
        6870     1.25625     1.37513  0.00749432
        6871     1.25976     1.37511  0.00749325
        6872     1.26364      1.3751  0.00749218
        6873     1.26836     1.37508   0.0074911
        6874     1.27172     1.37507  0.00749003
        6875     1.27536     1.37505  0.00748895
        6876        1.28     1.37504  0.00748788
        6877     1.28441     1.37502   0.0074868
        6878     1.28929     1.37501  0.00748572
        6879     1.29346       1.375  0.00748464
        6880     1.29833     1.37499  0.00748356
        6881     1.30151     1.37498  0.00748248
        6882     1.30588     1.37497   0.0074814
        6883     1.31026     1.37496  0.00748032
        6884     1.31466     1.37495  0.00747924
        6885     1.31861     1.37494  0.00747816
        6886     1.32285     1.37493  0.00747708
        6887     1.32739     1.37493  0.00747599
        6888     1.33178     1.37492  0.00747491
        6889       1.337     1.37492  0.00747383
        6890     1.34137     1.37491  0.00747274
        6891      1.3466     1.37491  0.00747166
        6892     1.35175      1.3749  0.00747058
        6893     1.35561      1.3749  0.00746949
        6894     1.36084      1.3749  0.00746841
        6895     1.36577      1.3749  0.00746733
        6896      1.3716      1.3749  0.00746624
        6897     1.37687      1.3749  0.00746516
        6898     1.38257      1.3749  0.00746408
        6899     1.38842      1.3749    0.007463
        6900     1.39418      1.3749  0.00746192
        6901     1.40056     1.37491  0.00746084
        6902     1.40705     1.37491  0.00745976
        6903      1.4134     1.37492  0.00745868
        6904     1.42053     1.37492   0.0074576
        6905     1.42794     1.37493  0.00745653
        6906     1.43487     1.37494  0.00745545
        6907     1.44202     1.37495  0.00745438
        6908     1.44861     1.37496  0.00745331
        6909     1.45485     1.37497  0.00745224
        6910     1.46119     1.37498  0.00745117
        6911      1.4678       1.375   0.0074501
        6912     1.47368     1.37501  0.00744904
        6913     1.47879     1.37503  0.00744798
        6914     1.48426     1.37504  0.00744692
        6915     1.48981     1.37506  0.00744586
        6916     1.49418     1.37508   0.0074448
        6917     1.49804     1.37509  0.00744375
        6918     1.50205     1.37511  0.00744269
        6919     1.50473     1.37513  0.00744164
        6920     1.50648     1.37515  0.00744059
        6921     1.50824     1.37517  0.00743954
        6922     1.50824     1.37519  0.00743849
        6923     1.50766     1.37521  0.00743744
        6924     1.50597     1.37523  0.00743639
        6925     1.50408     1.37525  0.00743534
        6926     1.50122     1.37526  0.00743429
        6927     1.49737     1.37528  0.00743323
        6928     1.49128      1.3753  0.00743218
        6929      1.4863     1.37531  0.00743112
        6930     1.47854     1.37533  0.00743007
        6931     1.47041     1.37534  0.00742901
        6932     1.45996     1.37535  0.00742795
        6933     1.44985     1.37537  0.00742688
        6934     1.43863     1.37537  0.00742582
        6935     1.42585     1.37538  0.00742475
        6936     1.41227     1.37539  0.00742368
        6937     1.39791     1.37539  0.00742261
        6938     1.38163     1.37539  0.00742154
        6939     1.36397     1.37539  0.00742047
        6940     1.34647     1.37539   0.0074194
        6941     1.32847     1.37538  0.00741834
        6942     1.30961     1.37537  0.00741728
        6943     1.28997     1.37536  0.00741622
        6944     1.27017     1.37534  0.00741517
        6945     1.25007     1.37532  0.00741412
        6946     1.22954      1.3753  0.00741308
        6947     1.20944     1.37528  0.00741205
        6948     1.18962     1.37525  0.00741104
        6949     1.16924     1.37522  0.00741003
        6950      1.1496     1.37519  0.00740903
        6951     1.12984     1.37516  0.00740805
        6952     1.11077     1.37512  0.00740708
        6953     1.09222     1.37508  0.00740613
        6954     1.07379     1.37503  0.00740519
        6955     1.05626     1.37499  0.00740427
        6956     1.03848     1.37494  0.00740336
        6957     1.02266     1.37489  0.00740247
        6958     1.00838     1.37484  0.00740159
        6959     0.99398     1.37478  0.00740073
        6960    0.980951     1.37472  0.00739989
        6961    0.967882     1.37467  0.00739905
